Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
I Sharma,4,40,9,10,24,6,3,0
AB Agarkar,3,25,6,9,16,0,1,0
AB Dinda,3,23,13,1,16,6,2,1
Mohammad Hafeez,3,28,5,10,12,6,0,1
DJ Hussey,3,23,8,9,8,6,4,1
Umar Gul,4,25,11,13,12,0,4,2
