Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,19,15,7,12,0,1,0
RP Singh,4,28,10,10,12,6,2,0
KA Pollard,3,32,4,12,8,12,1,0
Harbhajan Singh,4,18,10,14,4,0,0,0
PP Ojha,2,24,5,6,0,18,1,1
RG Sharma,1,16,1,4,0,12,0,0
