Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,4,16,14,8,8,0,0,0
R Vinay Kumar,4,33,13,9,12,12,1,2
HV Patel,4,24,11,12,12,0,4,2
J Syed Mohammad,4,37,6,19,12,6,2,0
M Muralitharan,4,24,8,20,4,0,0,2
