Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TA Boult,4,20,12,14,0,6,1,2
S Lamichhane,4,21,10,15,0,6,0,1
Avesh Khan,2,28,5,2,8,18,0,0
HV Patel,4,23,10,13,4,6,1,1
A Mishra,4,20,12,10,4,6,0,2
GJ Maxwell,2,14,4,6,8,0,0,0
