Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JA Morkel,3,36,7,8,16,12,0,1
DE Bollinger,4,38,8,16,16,6,1,1
R Ashwin,4,19,14,9,4,6,5,2
SK Raina,4,15,14,11,4,0,4,0
DJ Bravo,3,19,6,15,4,0,2,2
SB Jakati,2,17,6,5,0,12,2,0
