Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,31,12,9,16,6,1,2
MM Patel,3,10,9,10,0,0,2,0
KA Pollard,4,24,12,10,8,6,4,2
AG Murtaza,4,26,9,12,8,6,5,0
Harbhajan Singh,4,25,10,13,12,0,3,0
JEC Franklin,1,9,0,5,4,0,0,0
