Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DW Steyn,1,17,1,3,8,6,0,0
B Kumar,2,39,2,1,20,18,0,0
MC Henriques,1,2,5,2,0,0,1,2
KV Sharma,1,14,0,8,0,6,0,0
P Kumar,1,10,2,4,0,6,0,1
