Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Lee,4,9,18,5,4,0,1,1
IK Pathan,4,17,17,7,4,6,2,2
VRV Singh,4,39,11,7,20,12,1,1
S Sreesanth,4,29,12,11,12,6,2,2
PP Chawla,4,15,16,7,8,0,1,2
