Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MM Patel,4,39,12,9,24,6,1,1
SL Malinga,4,17,15,13,4,0,3,2
AN Ahmed,2,18,6,4,8,6,2,0
Harbhajan Singh,4,17,11,13,4,0,1,5
RG Sharma,1,15,0,5,4,6,0,0
KA Pollard,4,27,11,13,8,6,3,1
R Sathish,1,13,0,5,8,0,0,0
