Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Nehra,4,29,5,17,12,0,3,0
AC Thomas,4,27,9,15,12,0,6,0
MN Samuels,4,37,7,19,0,18,2,1
B Kumar,4,34,6,14,8,12,0,1
R Sharma,4,39,9,9,12,18,0,1
