Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
BW Hilfenhaus,3,25,10,7,0,18,1,0
IC Pandey,2,20,5,4,16,0,3,0
MM Sharma,3,22,7,8,8,6,0,3
R Ashwin,4,21,11,11,4,6,0,1
RA Jadeja,4,12,14,12,0,0,0,4
SK Raina,1,10,2,6,4,0,0,0
