Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AC Thomas,4,22,11,10,12,0,2,0
JE Taylor,4,25,15,13,0,12,2,0
M Kartik,4,27,9,13,8,6,0,1
MR Marsh,1,7,2,3,4,0,2,0
R Sharma,4,26,5,22,4,0,1,0
Yuvraj Singh,1,10,1,4,0,6,0,0
JD Ryder,2,20,4,6,8,6,1,1
