Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
GD McGrath,4,38,9,10,28,0,2,0
B Geeves,4,49,8,7,36,6,1,1
MF Maharoof,4,21,16,11,4,6,6,1
VY Mahesh,4,36,11,8,4,24,0,4
A Mishra,4,23,8,17,0,6,0,1
