Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Shivam Mavi,3,27,10,5,16,6,2,0
AD Russell,2,31,2,3,16,12,0,0
N Rana,1,0,1,0,0,0,0,0
SP Narine,3,23,9,5,12,6,0,1
PP Chawla,2,24,4,4,8,12,0,0
Kuldeep Yadav,1,13,1,3,4,6,0,0
TK Curran,1,6,0,0,0,6,0,0
