Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,4,25,13,11,8,6,0,2
B Stanlake,4,41,14,3,20,18,1,2
Rashid Khan,4,12,19,4,8,0,5,1
S Kaul,4,28,10,12,16,0,1,2
Shakib Al Hasan,4,33,10,13,8,12,1,1
