Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,34,7,18,4,12,2,2
MJ McClenaghan,4,47,12,9,20,18,5,1
JJ Bumrah,4,37,7,19,12,6,2,1
KH Pandya,4,24,8,16,8,0,0,3
Harbhajan Singh,4,27,7,15,12,0,0,0
