Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TA Boult,4,46,9,10,24,12,4,0
CR Woakes,4,30,13,12,12,6,6,1
SP Narine,4,22,12,12,4,6,0,1
Kuldeep Yadav,4,34,10,14,8,12,1,1
AS Rajpoot,4,36,14,6,12,18,1,3
