Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,2,9,7,5,4,0,0,1
BE Hendricks,3,24,8,12,12,0,1,1
Gurkeerat Singh,3,22,5,14,8,0,0,0
R Dhawan,2,10,9,6,4,0,2,1
GJ Maxwell,1,6,4,2,4,0,2,0
AR Patel,3,27,4,13,8,6,1,0
Anureet Singh,3,30,4,10,8,12,0,0
