Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,4,15,18,5,4,6,4,1
S Aravind,3,48,5,2,40,6,0,0
R Vinay Kumar,4,51,5,11,16,24,0,0
DL Vettori,4,20,7,16,4,0,1,1
M Muralitharan,4,35,6,15,8,12,0,0
CH Gayle,1,20,1,4,4,12,1,0
