Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Harbhajan Singh,4,30,10,14,4,12,1,0
SL Malinga,4,28,12,12,16,0,5,0
Z Khan,4,33,10,13,8,12,1,1
CRD Fernando,4,21,16,7,8,6,4,2
KA Pollard,4,45,3,19,8,18,0,1
