Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,28,10,12,16,0,2,2
P Awana,4,21,11,13,8,0,0,1
Harmeet Singh,4,22,14,12,4,6,3,3
DJ Hussey,4,14,10,14,0,0,2,0
PP Chawla,2,17,6,3,8,6,0,0
BA Bhatt,2,11,4,7,4,0,0,1
