Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
RJ Harris,4,33,16,3,12,18,3,1
RP Singh,4,16,13,12,4,0,5,1
A Symonds,3,18,8,12,0,6,0,2
PP Ojha,4,28,10,14,8,6,1,3
Harmeet Singh,4,23,13,7,16,0,1,2
RG Sharma,1,9,0,9,0,0,0,0
