Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AN Ahmed,4,45,10,15,12,18,11,1
Harbhajan Singh,4,39,10,9,12,18,1,0
SL Malinga,4,24,9,16,8,0,0,0
MM Patel,4,27,7,15,12,0,0,2
RG Sharma,1,14,1,4,4,6,0,0
KA Pollard,3,22,7,12,4,6,2,1
