Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,28,15,8,8,12,5,0
RJ Harris,4,19,15,7,12,0,0,2
P Awana,3,40,9,2,8,30,0,0
PP Chawla,4,27,12,11,16,0,3,0
Azhar Mahmood,4,22,13,6,16,0,1,2
