Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JA Morkel,3,20,7,12,8,0,1,1
DE Bollinger,4,20,13,16,4,0,2,3
DJ Bravo,4,35,8,17,12,6,1,1
R Ashwin,4,24,10,12,12,0,0,2
SB Jakati,4,29,7,21,8,0,1,0
SK Raina,1,0,3,0,0,0,0,2
