Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,20,15,8,12,0,1,1
MM Patel,4,18,17,6,12,0,0,2
AG Murtaza,4,15,14,11,4,0,0,0
Harbhajan Singh,3,20,8,14,0,6,0,0
R Sathish,2,5,3,5,0,0,0,0
KA Pollard,2,15,5,9,0,6,1,0
