Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Nehra,3,7,14,7,0,0,1,1
DP Nannes,4,30,15,6,24,0,5,1
AM Salvi,4,18,15,10,8,0,4,2
MF Maharoof,4,27,9,15,12,0,0,2
A Mishra,4,31,8,25,0,6,2,3
TM Dilshan,1,10,2,2,8,0,1,0
