Name,Balls,Runs,Dot,Other,4,6,out,out_type,bowler
RJ Quiney,9,6,7,2,4,0,True,caught,A Nehra
GC Smith,4,0,5,0,0,0,True,caught,DP Nannes
NV Ojha,16,9,12,5,4,0,True,caught,AM Salvi
J Botha,28,37,10,25,12,0,True,caught,MF Maharoof
RA Jadeja,17,24,8,12,12,0,True,caught,AM Salvi
YK Pathan,5,1,4,1,0,0,True,caught,MF Maharoof
AS Raut,13,11,6,11,0,0,True,bowled,A Mishra
A Singh,1,0,1,0,0,0,True,stumped,A Mishra
SK Trivedi,9,6,6,6,0,0,False,,
SK Warne,3,6,2,0,0,6,True,stumped,A Mishra
MM Patel,10,23,2,3,20,0,False,,
