Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DL Chahar,4,37,9,15,16,6,3,1
Harbhajan Singh,4,17,10,17,0,0,0,2
SC Kuggeleijn,4,36,8,16,8,12,1,2
RA Jadeja,4,24,7,16,8,0,0,0
Imran Tahir,4,20,7,16,4,0,0,0
