Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
UT Yadav,4,35,13,7,16,12,1,3
CR Woakes,4,38,9,14,12,12,1,1
SP Narine,4,29,8,15,8,6,0,2
AS Rajpoot,4,25,7,15,4,6,1,0
PP Chawla,2,13,1,13,0,0,0,0
C de Grandhomme,2,15,2,11,4,0,0,0
