Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MM Patel,4,43,8,13,24,6,0,1
SW Tait,4,21,9,9,12,0,1,3
SK Warne,4,38,8,14,12,12,2,1
SK Trivedi,4,23,12,17,0,6,3,2
AC Voges,2,12,3,8,4,0,0,0
YK Pathan,2,9,3,9,0,0,0,2
