Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
RJ Harris,4,20,13,12,8,0,1,2
RP Singh,4,26,10,12,8,6,4,0
A Symonds,4,28,12,12,4,12,1,1
Harmeet Singh,4,40,5,16,12,12,0,0
PP Ojha,3,24,6,10,8,6,1,0
RG Sharma,2,15,4,11,4,0,0,1
