Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Dhawan,1,11,1,3,8,0,0,0
DW Steyn,3,30,9,6,12,12,0,0
V Pratap Singh,3,33,5,9,12,12,2,1
Anand Rajan,4,42,9,10,20,12,3,1
A Ashish Reddy,4,35,12,11,12,12,1,1
A Mishra,4,28,7,18,4,6,0,2
