Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,33,14,11,16,6,5,0
Azhar Mahmood,4,42,7,12,24,6,1,2
P Awana,4,37,13,13,12,12,1,1
MS Gony,4,32,9,10,16,6,0,1
PP Chawla,4,33,6,15,12,6,1,0
