Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
BW Hilfenhaus,4,20,16,4,16,0,1,1
JA Morkel,4,26,13,6,20,0,3,1
R Ashwin,4,27,11,11,16,0,1,0
DJ Bravo,3,18,9,6,12,0,0,2
VY Mahesh,2,27,2,7,8,12,0,0
