Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JP Behrendorff,4,21,16,7,8,6,2,2
SL Malinga,4,33,14,5,16,12,1,3
HH Pandya,4,19,15,9,4,6,5,3
JJ Bumrah,4,26,12,10,16,0,2,0
RD Chahar,2,10,6,6,4,0,1,0
KH Pandya,2,10,8,6,4,0,3,0
