Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Sreesanth,3,35,10,9,20,6,5,0
RR Powar,2,18,6,2,16,0,1,0
J Theron,2,23,3,5,12,6,0,0
PP Chawla,4,27,12,11,4,12,0,0
Bipul Sharma,1,12,0,4,8,0,0,0
IK Pathan,1,17,1,1,16,0,0,0
RS Bopara,2,16,6,6,4,6,3,1
