Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
WD Parnell,4,25,10,9,16,0,1,1
S Kaul,2,20,5,4,16,0,5,0
JD Unadkat,2,24,3,4,20,0,1,2
S Nadeem,4,28,5,18,4,6,1,1
JP Duminy,4,31,7,17,8,6,0,0
Imran Tahir,4,36,7,14,16,6,1,3
