Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
CJ Anderson,2,14,7,2,12,0,1,0
JJ Bumrah,4,29,12,11,12,6,1,1
PP Ojha,4,30,11,10,8,12,1,0
Harbhajan Singh,4,43,7,13,12,18,0,1
S Gopal,3,36,3,12,12,12,0,1
KA Pollard,3,32,5,14,12,6,2,1
