Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Arshdeep Singh,4,39,10,15,24,0,9,1
Mujeeb Ur Rahman,4,59,7,15,20,24,7,0
Mohammed Shami,4,35,5,21,8,6,1,2
R Ashwin,4,29,6,19,4,6,1,2
M Ashwin,4,30,7,20,4,6,2,1
