Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
R Ashwin,3,12,10,8,4,0,0,0
JA Morkel,2,19,4,7,12,0,1,0
DE Bollinger,2,18,9,2,16,0,3,2
SK Raina,2,10,2,10,0,0,0,1
DJ Bravo,1,10,2,2,8,0,0,0
RA Jadeja,4,16,17,6,4,6,0,5
SB Jakati,2,14,3,8,0,6,0,2
F du Plessis,1,16,0,4,0,12,0,0
