Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,4,45,6,15,24,6,2,0
P Kumar,4,23,14,15,8,0,8,0
JH Kallis,4,34,7,14,20,0,5,0
Abdur Razzak,2,23,6,5,12,6,6,0
A Kumble,4,32,9,10,16,6,2,1
V Kohli,2,14,3,10,4,0,3,0
