Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Aravind,4,30,9,10,20,0,0,2
CH Gayle,3,21,10,7,8,6,3,0
SR Watson,4,59,9,7,16,36,2,0
YS Chahal,4,35,5,17,12,6,1,1
Iqbal Abdulla,1,10,1,4,0,6,0,0
CJ Jordan,4,39,11,9,24,6,8,3
