Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,3,36,6,10,20,6,1,0
BE Hendricks,4,26,13,14,12,0,7,1
AR Patel,4,26,12,10,16,0,1,1
R Dhawan,4,29,7,17,12,0,1,1
Shivam Sharma,4,32,6,16,4,12,0,0
