Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
RP Singh,2,11,5,7,4,0,1,0
R Vinay Kumar,3,27,5,11,16,0,0,0
M Muralitharan,4,27,11,7,8,12,1,0
NLTC Perera,2,11,4,7,4,0,0,0
RA Jadeja,3,24,9,6,12,6,0,1
RV Gomez,1,9,1,5,4,0,0,0
