Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Lee,4,13,19,5,8,0,3,3
IK Pathan,4,22,8,22,0,0,0,2
PP Chawla,3,15,11,11,4,0,6,0
S Sreesanth,4,18,16,10,8,0,2,2
RR Powar,3,18,8,14,4,0,2,0
Yuvraj Singh,1,14,0,8,0,6,0,0
WA Mota,1,6,2,6,0,0,1,1
