Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,4,35,9,11,24,0,1,1
R Vinay Kumar,4,25,11,11,8,6,1,0
AB McDonald,2,11,5,7,4,0,0,1
DL Vettori,4,27,9,19,8,0,2,1
M Muralitharan,4,25,9,15,4,6,0,3
HV Patel,2,10,6,6,4,0,0,0
