Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Kumble,4,23,13,7,16,0,1,2
JH Kallis,1,8,2,4,4,0,0,0
P Kumar,4,44,8,16,16,12,2,0
RE van der Merwe,4,30,10,14,4,12,7,1
B Akhil,4,17,9,17,0,0,1,2
V Kohli,3,23,5,17,0,6,2,0
