Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
M Kartik,3,23,9,7,16,0,2,1
RP Singh,4,20,14,8,12,0,0,1
R Rampaul,4,20,15,10,4,6,1,2
JD Unadkat,4,37,7,13,12,12,1,2
R Vinay Kumar,4,24,10,12,12,0,0,1
CH Gayle,1,5,4,1,4,0,0,2
