Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Lee,4,21,15,13,8,0,3,1
IK Pathan,4,41,8,17,12,12,3,0
S Sreesanth,4,37,10,11,8,18,0,1
PP Chawla,3,26,6,10,4,12,0,1
WA Mota,4,25,11,15,4,6,1,1
Yuvraj Singh,1,11,2,5,0,6,0,0
