Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MS Gony,4,35,7,17,12,6,2,1
JA Morkel,4,33,9,13,20,0,2,2
M Muralitharan,4,22,12,14,8,0,6,0
P Amarnath,3,35,4,9,20,6,1,0
L Balaji,4,35,6,13,16,6,1,2
CK Kapugedera,1,15,0,3,12,0,0,0
