Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,26,17,6,8,12,6,1
RJ Harris,4,15,18,7,8,0,4,1
SJ Srivastava,4,38,12,8,12,18,1,2
PP Chawla,4,16,14,8,8,0,0,3
PC Valthaty,4,34,9,12,16,6,1,1
