Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Harbhajan Singh,2,34,2,6,16,12,1,0
MG Johnson,4,25,14,11,8,6,1,2
SL Malinga,4,25,11,9,16,0,2,2
PP Ojha,4,21,10,13,8,0,1,2
KA Pollard,2,14,4,10,4,0,0,0
YS Chahal,4,34,9,16,12,6,1,0
