Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MA Starc,4,31,12,13,12,6,2,1
JA Morkel,3,18,7,10,8,0,0,1
VR Aaron,3,6,14,6,0,0,3,1
YS Chahal,4,14,12,14,0,0,4,1
AB Dinda,4,50,3,22,16,12,1,0
Yuvraj Singh,2,16,1,10,0,6,0,0
