Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
GD McGrath,4,37,13,7,24,6,1,0
Mohammad Asif,4,32,9,12,20,0,0,1
VY Mahesh,4,49,9,9,16,24,1,2
MF Maharoof,4,34,9,12,16,6,0,3
A Mishra,4,36,10,12,0,24,2,2
