Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MG Johnson,4,8,16,8,0,0,0,2
AN Ahmed,4,27,10,15,12,0,0,2
SL Malinga,4,26,7,18,8,0,2,2
PP Ojha,3,28,6,10,0,18,0,0
Harbhajan Singh,4,14,11,14,0,0,1,1
GJ Maxwell,1,5,2,5,0,0,1,0
