Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AB Dinda,4,35,10,9,20,6,0,2
B Kumar,2,9,8,5,4,0,3,0
KW Richardson,4,27,13,9,12,6,1,1
BAW Mendis,4,15,12,11,4,0,0,1
Yuvraj Singh,4,21,11,11,4,6,0,1
Parvez Rasool,1,5,1,5,0,0,0,0
