Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,37,12,5,20,12,0,0
RJ Harris,4,38,11,6,20,12,4,3
R McLaren,4,39,10,11,16,12,2,1
L Ablish,3,39,3,9,24,6,0,0
PP Chawla,4,37,11,7,12,18,0,2
AM Nayar,1,9,2,3,0,6,0,0
