Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DP Nannes,4,31,11,13,12,6,5,0
MF Maharoof,4,44,7,12,32,0,8,2
PJ Sangwan,4,39,10,17,4,18,2,1
S Ladda,4,44,5,16,16,12,1,2
A Mishra,4,43,7,13,12,18,1,1
