Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,2,20,2,8,12,0,1,0
SL Malinga,2,21,4,5,16,0,1,1
DJ Bravo,2,11,7,3,8,0,1,2
KA Pollard,4,23,12,11,12,0,2,1
Harbhajan Singh,3,22,7,6,4,12,1,2
ST Jayasuriya,4,12,17,8,4,0,5,2
