Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
UT Yadav,3,26,11,4,16,6,3,0
TA Boult,4,33,10,9,24,0,0,1
SP Narine,4,18,10,14,4,0,0,1
Kuldeep Yadav,4,23,12,9,8,6,0,1
YK Pathan,1,2,4,2,0,0,0,1
CR Woakes,4,46,8,16,12,18,4,2
