Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AS Rajpoot,4,44,12,6,20,18,3,1
MM Sharma,3,32,9,6,8,18,6,0
AJ Tye,4,15,16,11,4,0,1,4
AR Patel,3,23,3,17,0,6,1,0
R Ashwin,3,18,5,12,0,6,0,2
MP Stoinis,3,43,3,9,16,18,0,1
