Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Harbhajan Singh,3,16,10,8,8,0,1,2
SL Malinga,4,19,12,9,4,6,1,1
Z Khan,2,10,5,6,4,0,0,2
DJ Bravo,2,12,5,8,4,0,0,0
KA Pollard,4,23,9,23,0,0,4,2
R McLaren,4,28,8,16,12,0,1,2
