Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
RP Singh,2,11,9,5,0,6,3,0
RR Powar,2,27,3,5,16,6,0,0
P Parameswaran,3,43,3,3,16,24,1,0
R Vinay Kumar,3,18,10,6,12,0,0,1
RA Jadeja,4,24,12,12,12,0,1,0
